,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
120211,260009916,46.0,1,30.0,1,41.0,576.661762744,75.01,0.0
120267,261894118,26.0,1,29.0,1,45.0,955.334358845,81.9,0.0
120275,261894118,26.0,1,29.0,1,45.0,838.647773315,74.99,0.0
120287,260011516,26.0,1,29.0,2,45.0,695.490051323,64.99,0.0
120294,261894118,26.0,1,29.0,1,45.0,177.698087112,74.99,0.0
120346,260010106,46.0,1,30.0,1,41.0,923.344624733,37.99,0.0
120377,261894118,26.0,1,29.0,1,45.0,884.496399296,74.99,0.0
120398,261894118,26.0,1,29.0,1,45.0,700.725128033,74.99,0.0
120413,261894118,26.0,1,29.0,1,45.0,189.53987366099997,74.99,0.0
120424,261893940,26.0,1,29.0,1,45.0,294.038185789,64.99,0.0
120513,260011902,26.0,1,29.0,2,45.0,966.101313235,23.99,0.0
120543,261894150,19.0,1,32.0,1,50.0,432.763492456,169.99,0.0
120566,261894118,26.0,1,29.0,1,45.0,432.117706955,74.99,0.0
120571,261894118,26.0,1,29.0,1,45.0,176.05756399,99.39,0.0
120591,260010352,26.0,1,29.0,1,45.0,676.617839572,54.99,0.0
120619,261898968,30.0,1,51.0,1,51.0,459.041555745,84.99,0.0
120670,261894118,26.0,1,29.0,1,45.0,219.561682939,74.99,0.0
120699,260010352,26.0,1,29.0,1,45.0,702.98325423,54.99,0.0
120735,260010352,26.0,1,29.0,1,45.0,503.73671818599996,54.99,0.0
120788,260010704,46.0,1,30.0,2,41.0,668.2025724580001,46.49,0.0
120859,260010106,46.0,1,30.0,1,41.0,731.752058838,37.99,0.0
120871,261894118,26.0,1,29.0,1,45.0,833.824221563,81.9,0.0
120962,260011516,26.0,1,29.0,2,45.0,660.747587096,64.99,0.0
120980,261893992,19.0,1,32.0,1,50.0,637.4442238409999,99.99,0.0
120993,261898968,30.0,1,51.0,1,51.0,660.474318282,84.99,0.0
121053,261894118,26.0,1,29.0,1,45.0,718.535171712,74.99,0.0
121058,261894118,26.0,1,29.0,1,45.0,51.9135357396,81.9,0.0
121089,261894118,26.0,1,29.0,1,45.0,82.6957070666,76.372,0.0
121153,261893992,19.0,1,32.0,1,50.0,223.31049508599997,99.99,0.0
121175,260011516,26.0,1,29.0,2,45.0,893.803466665,64.99,0.0
121192,261893992,19.0,1,32.0,1,50.0,663.188847547,99.99,1.0
121204,261900884,46.0,1,30.0,1,41.0,546.185176911,64.99,1.0
121212,261893940,26.0,1,29.0,1,45.0,962.407816765,72.9,0.0
121213,261893992,19.0,1,32.0,1,50.0,723.736963654,99.99,0.0
121252,261893992,19.0,1,32.0,1,50.0,799.3386738869998,99.99,0.0
121292,261901098,21.0,1,36.0,1,59.0,366.40902685,149.99,0.0
121307,261894118,26.0,1,29.0,1,45.0,288.919582035,74.99,0.0
121337,261898968,30.0,1,51.0,1,51.0,291.590752585,84.99,0.0
121341,260010106,46.0,1,30.0,1,41.0,183.83165965700002,72.49,0.0
121346,260009916,46.0,1,30.0,1,41.0,175.04990580000003,59.99,0.0
121358,260010352,26.0,1,29.0,1,45.0,788.637632447,54.99,0.0
121411,261893940,26.0,1,29.0,1,45.0,637.338821132,64.99,0.0
121453,261898968,30.0,1,51.0,1,51.0,55.943200198599996,84.99,0.0
121545,261900884,46.0,1,30.0,1,41.0,254.05110124599997,64.99,0.0
121567,260009916,46.0,1,30.0,1,41.0,761.3663171689999,75.01,0.0
121583,260011516,26.0,1,29.0,2,45.0,527.862432599,64.99,0.0
121601,260010352,26.0,1,29.0,1,45.0,497.347286451,54.99,0.0
121666,261894118,26.0,1,29.0,1,45.0,537.206446408,81.9,0.0
121705,261893992,19.0,1,32.0,1,50.0,744.4474263410001,99.99,0.0
121721,261894118,26.0,1,29.0,1,45.0,137.429515843,74.99,0.0
121752,261894118,26.0,1,29.0,1,45.0,748.3901883010001,74.99,0.0
121794,261893992,19.0,1,32.0,1,50.0,459.041555745,99.99,0.0
121828,260010352,26.0,1,29.0,1,45.0,292.90194619,107.1,0.0
121894,260010352,26.0,1,29.0,1,45.0,6.6889763254400005,54.99,0.0
121988,261893992,19.0,1,32.0,1,50.0,277.108115203,99.99,0.0
122016,260010704,46.0,1,30.0,2,41.0,645.869495274,94.99,0.0
122049,260010352,26.0,1,29.0,1,45.0,643.071097369,54.99,0.0
122055,261894118,26.0,1,29.0,1,45.0,758.691762935,76.372,0.0
122158,260013554,26.0,1,29.0,1,45.0,766.836821119,82.5,0.0
122160,260011902,26.0,1,29.0,2,45.0,138.25357371299998,21.99,1.0
122171,261894118,26.0,1,29.0,1,45.0,943.042029393,97.9266666667,0.0
122194,260011516,26.0,1,29.0,2,45.0,446.04359047,64.99,0.0
122202,261894118,26.0,1,29.0,1,45.0,531.545621111,81.9,0.0
122232,261894118,26.0,1,29.0,1,45.0,961.2087277889999,74.99,0.0
122276,260009916,46.0,1,30.0,1,41.0,598.8607988780001,75.01,0.0
122367,261894150,19.0,1,32.0,1,50.0,608.503678525,169.99,0.0
122379,261894118,26.0,1,29.0,1,45.0,109.01333486799999,74.99,0.0
122434,261894118,26.0,1,29.0,1,45.0,435.776756904,88.6840425532,0.0
122466,261894118,26.0,1,29.0,1,45.0,931.94489007,89.9451851852,0.0
122510,261893940,26.0,1,29.0,1,45.0,235.101382235,64.99,0.0
122625,261894118,26.0,1,29.0,1,45.0,383.58027829,99.39,0.0
122732,261894150,19.0,1,32.0,1,50.0,280.452532627,169.99,0.0
122739,261894150,19.0,1,32.0,1,50.0,270.737519625,169.99,0.0
122747,260010352,26.0,1,29.0,1,45.0,77.1949661682,54.99,1.0
122748,261893992,19.0,1,32.0,1,50.0,354.617352401,66.7175,0.0
122779,261894118,26.0,1,29.0,1,45.0,526.555742269,78.445,0.0
122805,260011902,26.0,1,29.0,2,45.0,38.823705502399996,21.99,0.0
122844,260011516,26.0,1,29.0,2,45.0,775.015529742,64.99,0.0
122865,260011516,26.0,1,29.0,2,45.0,742.0436265569998,64.99,0.0
122874,256332618,3.5,2,24.5,3,35.5,576.374828754,44.32333333335,0.0
122890,260011902,26.0,1,29.0,2,45.0,82.4441287588,23.6566666667,0.0
122909,261894118,26.0,1,29.0,1,45.0,915.59144494,78.445,0.0
122915,260010352,26.0,1,29.0,1,45.0,226.915033069,54.99,0.0
122943,261900884,46.0,1,30.0,1,41.0,547.492280838,64.99,0.0
122955,260010352,26.0,1,29.0,1,45.0,313.408581505,54.99,0.0
122997,261894118,26.0,1,29.0,1,45.0,658.303760325,74.99,0.0
122999,260010106,46.0,1,30.0,1,41.0,407.514399121,37.99,0.0
123094,261900884,46.0,1,30.0,1,41.0,607.676056465,64.99,0.0
123111,261894118,26.0,1,29.0,1,45.0,852.834574306,74.99,0.0
123115,260011902,26.0,1,29.0,2,45.0,554.424023976,23.99,0.0
123126,260010106,46.0,1,30.0,1,41.0,101.581005465,37.99,0.0
123141,261900884,46.0,1,30.0,1,41.0,275.81963858,64.99,0.0
123211,261893940,26.0,1,29.0,1,45.0,894.4882239089999,64.99,0.0
123253,260011270,30.0,1,51.0,1,51.0,76.2499653853,113.323333333,0.0
123279,260010352,26.0,1,29.0,1,45.0,525.8281882169999,54.99,0.0
123280,261898968,30.0,1,51.0,1,51.0,148.770634037,84.99,0.0
123288,261898968,30.0,1,51.0,1,51.0,667.409110475,84.99,0.0
123318,261898968,30.0,1,51.0,1,51.0,748.180619277,84.99,0.0
123344,261901098,21.0,1,36.0,1,59.0,505.15112893099996,149.99,0.0
123351,260010384,46.0,1,30.0,2,41.0,957.363830967,37.99,0.0
123369,261894118,26.0,1,29.0,1,45.0,548.657121279,99.39,0.0
123406,261894118,26.0,1,29.0,1,45.0,618.926873534,80.518,0.0
123425,260010384,46.0,1,30.0,2,41.0,129.48405611,37.99,0.0
123497,261893940,26.0,1,29.0,1,45.0,384.34308857599996,46.49,0.0
123521,260010352,26.0,1,29.0,1,45.0,252.609586386,54.99,0.0
123545,260010352,26.0,1,29.0,1,45.0,381.247144085,71.938,0.0
123619,261893992,19.0,1,32.0,1,50.0,548.8745420930001,99.99,0.0
123648,261893992,19.0,1,32.0,1,50.0,559.6671078759999,99.99,0.0
123666,261894118,26.0,1,29.0,1,45.0,433.509236545,74.99,0.0
123724,261893940,26.0,1,29.0,1,45.0,103.215694231,64.99,0.0
123757,260011516,26.0,1,29.0,2,45.0,426.06448762800005,64.99,0.0
123790,260010352,26.0,1,29.0,1,45.0,195.92020267400002,54.99,0.0
123817,256332618,3.5,2,24.5,3,35.5,807.946022381,169.99,1.0
123845,261893992,19.0,1,32.0,1,50.0,241.217185216,99.99,0.0
123865,256329434,48.0,3,26.0,3,2.5,522.60384285,87.49,0.0
123879,261894118,26.0,1,29.0,1,45.0,271.959191181,74.99,0.0
123895,261893992,19.0,1,32.0,1,50.0,883.223422297,99.99,0.0
123932,261893992,19.0,1,32.0,1,50.0,141.705665447,99.99,0.0
123943,261898968,30.0,1,51.0,1,51.0,35.7352195888,84.99,0.0
123964,261898968,30.0,1,51.0,1,51.0,235.876874988,84.99,0.0
124104,260013662,30.0,1,51.0,1,51.0,265.5772577,99.99,0.0
124126,261893992,19.0,1,32.0,1,50.0,938.126988509,99.99,0.0
124152,261898968,30.0,1,51.0,1,51.0,349.975516014,84.99,0.0
124169,260013662,30.0,1,51.0,1,51.0,894.115823529,99.99,0.0
124178,256332650,36.5,3,23.5,3,2.5,445.66518064800005,169.99,0.0
124240,261894118,26.0,1,29.0,1,45.0,210.339198026,76.372,0.0
124259,260010352,26.0,1,29.0,1,45.0,782.6762324839999,54.99,0.0
124302,261898968,30.0,1,51.0,1,51.0,101.762147649,84.99,0.0
124371,261894118,26.0,1,29.0,1,45.0,995.610172548,89.9451851852,0.0
124412,261894118,26.0,1,29.0,1,45.0,446.77930943300004,74.99,0.0
124536,261898968,30.0,1,51.0,1,51.0,75.6176676364,84.99,0.0
124589,260010384,46.0,1,30.0,2,41.0,5.38750359345,37.99,0.0
124592,260010704,46.0,1,30.0,2,41.0,660.216923896,112.53,0.0
124612,261894118,26.0,1,29.0,1,45.0,39.9432789164,81.9,0.0
124614,256332650,36.5,3,23.5,3,2.5,620.0964882559999,80.1725,0.0
124640,261894118,26.0,1,29.0,1,45.0,244.80190277900002,78.445,0.0
124652,261894118,26.0,1,29.0,1,45.0,472.967356156,74.99,1.0
124660,260011902,26.0,1,29.0,2,45.0,809.9700711539999,21.99,1.0
124667,261900884,46.0,1,30.0,1,41.0,354.34083024800003,64.99,0.0
124670,260010352,26.0,1,29.0,1,45.0,623.885730781,54.99,0.0
124714,261898968,30.0,1,51.0,1,51.0,215.832506006,84.99,0.0
124779,261894150,19.0,1,32.0,1,50.0,237.480385739,169.99,0.0
124804,261894118,26.0,1,29.0,1,45.0,750.0505600710001,80.518,0.0
124823,261894118,26.0,1,29.0,1,45.0,724.056730921,74.99,0.0
124873,261894118,26.0,1,29.0,1,45.0,877.340275499,103.78,0.0
124982,260013586,19.0,1,32.0,1,50.0,514.5833336759999,299.99,0.0
125131,260013554,26.0,1,29.0,1,45.0,196.450920677,54.99,0.0
125137,260010352,26.0,1,29.0,1,45.0,682.927079476,54.99,0.0
125149,261894118,26.0,1,29.0,1,45.0,919.707634256,97.9266666667,0.0
125154,260013628,30.0,1,51.0,2,51.0,817.218346277,114.99,0.0
125196,260010106,46.0,1,30.0,1,41.0,990.9987927369999,37.99,0.0
125245,261894118,26.0,1,29.0,1,45.0,755.717807862,74.99,0.0
125314,261894150,19.0,1,32.0,1,50.0,635.199445171,169.99,0.0
125332,260010106,46.0,1,30.0,1,41.0,979.355909122,37.99,0.0
125352,261898968,30.0,1,51.0,1,51.0,696.281856847,84.99,0.0
125433,261894118,26.0,1,29.0,1,45.0,841.757075585,74.99,0.0
125460,260010352,26.0,1,29.0,1,45.0,547.952344227,54.99,0.0
125464,261898968,30.0,1,51.0,1,51.0,663.0331736859999,84.99,0.0
125483,256332650,36.5,3,23.5,3,2.5,581.401494097,69.99,0.0
125501,260010352,26.0,1,29.0,1,45.0,118.757755802,54.99,0.0
125520,261894118,26.0,1,29.0,1,45.0,909.9775198210001,89.9451851852,0.0
125571,261893940,26.0,1,29.0,1,45.0,663.181644311,64.99,0.0
125590,261894118,26.0,1,29.0,1,45.0,57.820765551499996,74.99,0.0
125654,261893992,19.0,1,32.0,1,50.0,644.648781295,99.99,0.0
125690,261900884,46.0,1,30.0,1,41.0,856.8004164089999,64.99,0.0
125728,260010106,46.0,1,30.0,1,41.0,733.51502505,37.99,0.0
125766,261893940,26.0,1,29.0,1,45.0,551.155565265,72.9,0.0
125799,261893992,19.0,1,32.0,1,50.0,628.108617217,99.99,0.0
125885,261898968,30.0,1,51.0,1,51.0,1.05801156285,84.99,0.0
125906,260011902,26.0,1,29.0,2,45.0,109.951706538,21.99,0.0
125942,261894118,26.0,1,29.0,1,45.0,704.251691575,74.99,0.0
125969,261894118,26.0,1,29.0,1,45.0,135.15175133600002,74.99,0.0
126018,261900884,46.0,1,30.0,1,41.0,111.40123561700001,64.99,0.0
126033,261894150,19.0,1,32.0,1,50.0,659.655286832,70.681,0.0
126055,261894118,26.0,1,29.0,1,45.0,276.00738213700004,76.372,0.0
126056,261894118,26.0,1,29.0,1,45.0,292.182381676,81.9,0.0
126204,261898968,30.0,1,51.0,1,51.0,620.8645294840001,84.99,0.0
126233,261894118,26.0,1,29.0,1,45.0,498.901302591,97.9266666667,0.0
126235,261893940,26.0,1,29.0,1,45.0,374.511721166,64.99,0.0
126274,261898968,30.0,1,51.0,1,51.0,370.515940535,84.99,1.0
126294,260009916,46.0,1,30.0,1,41.0,596.883843335,75.01,0.0
126344,261898968,30.0,1,51.0,1,51.0,346.5493893590001,84.99,0.0
126375,261893940,26.0,1,29.0,1,45.0,133.46744132700002,64.99,0.0
126384,261900884,46.0,1,30.0,1,41.0,901.690430389,64.99,0.0
126446,261898968,30.0,1,51.0,1,51.0,224.085893796,84.99,0.0
126463,256329434,48.0,3,26.0,3,2.5,399.34793323300005,127.49,0.0
126571,256332650,36.5,3,23.5,3,2.5,749.7387361089999,169.99,0.0
126584,260011462,26.0,1,29.0,1,45.0,364.34243963,99.99,0.0
126587,260011516,26.0,1,29.0,2,45.0,128.322780564,82.49,0.0
126608,261893940,26.0,1,29.0,1,45.0,858.667086772,64.99,0.0
126645,261893940,26.0,1,29.0,1,45.0,307.56039926,64.99,0.0
126661,261894118,26.0,1,29.0,1,45.0,589.907361134,76.372,0.0
126677,260010352,26.0,1,29.0,1,45.0,586.58182635,54.99,0.0
126733,260009916,46.0,1,30.0,1,41.0,747.7696736060001,59.99,0.0
126749,260010352,26.0,1,29.0,1,45.0,1.95339956172,54.99,0.0
126769,261894118,26.0,1,29.0,1,45.0,502.443231114,74.99,0.0
126795,260011462,26.0,1,29.0,1,45.0,96.9048026927,87.19,0.0
126827,261894118,26.0,1,29.0,1,45.0,915.6278196430001,99.39,0.0
126836,261894118,26.0,1,29.0,1,45.0,397.507487096,88.6840425532,0.0
126865,261893992,19.0,1,32.0,1,50.0,322.289038792,99.99,0.0
126893,261894118,26.0,1,29.0,1,45.0,926.5094323430001,76.372,0.0
126903,261893992,19.0,1,32.0,1,50.0,555.886098542,99.99,0.0
126911,261894118,26.0,1,29.0,1,45.0,334.342303631,95.0,0.0
126926,261898968,30.0,1,51.0,1,51.0,436.635209687,84.99,0.0
126952,261894118,26.0,1,29.0,1,45.0,424.87415270199995,81.9,0.0
126987,261898968,30.0,1,51.0,1,51.0,89.67188290440002,84.99,0.0
127032,261901098,21.0,1,36.0,1,59.0,460.85972128599997,149.99,0.0
127066,260010352,26.0,1,29.0,1,45.0,828.732182429,54.99,0.0
127133,261894118,26.0,1,29.0,1,45.0,701.8452418969998,74.99,0.0
127168,261893992,19.0,1,32.0,1,50.0,81.4628660499,99.99,0.0
127219,260013662,30.0,1,51.0,1,51.0,996.7333463560001,99.99,0.0
127288,261893992,19.0,1,32.0,1,50.0,141.71926769,68.99,0.0
127289,260010384,46.0,1,30.0,2,41.0,710.966101287,37.99,0.0
127290,260010352,26.0,1,29.0,1,45.0,865.882050007,97.36,0.0
127313,260010352,26.0,1,29.0,1,45.0,694.4550008,54.99,0.0
127355,261894150,19.0,1,32.0,1,50.0,56.730763862299995,69.99,0.0
127384,261898968,30.0,1,51.0,1,51.0,674.1674886540001,84.99,0.0
127398,261898968,30.0,1,51.0,1,51.0,502.339308132,84.99,0.0
127440,261893992,19.0,1,32.0,1,50.0,416.113763216,99.99,1.0
127503,261900970,30.0,1,51.0,1,51.0,329.8882183,93.96,0.0
127623,260011462,26.0,1,29.0,1,45.0,328.207832161,87.93,0.0
127685,261894118,26.0,1,29.0,1,45.0,320.542481115,81.9,0.0
127821,261901098,21.0,1,36.0,1,59.0,695.2840586839999,149.99,0.0
127835,261894118,26.0,1,29.0,1,45.0,83.6195701168,76.372,0.0
127870,260013554,26.0,1,29.0,1,45.0,518.020992936,59.99,0.0
127986,261894118,26.0,1,29.0,1,45.0,317.841838918,74.99,0.0
127994,261894150,19.0,1,32.0,1,50.0,653.8962029,169.99,0.0
128032,261893992,19.0,1,32.0,1,50.0,330.361082832,99.99,0.0
128051,261893992,19.0,1,32.0,1,50.0,834.0642475789999,61.99,0.0
128272,260011902,26.0,1,29.0,2,45.0,14.929127166099999,23.99,0.0
128300,260010106,46.0,1,30.0,1,41.0,350.6208816890001,37.99,0.0
128387,260010352,26.0,1,29.0,1,45.0,296.59572601900004,54.99,0.0
128388,261894150,19.0,1,32.0,1,50.0,575.4244248169999,169.99,0.0
128407,260010384,46.0,1,30.0,2,41.0,553.838245074,37.99,0.0
128507,261894118,26.0,1,29.0,1,45.0,222.879640155,89.9451851852,0.0
128595,260010352,26.0,1,29.0,1,45.0,235.35706467,54.99,0.0
128598,261894118,26.0,1,29.0,1,45.0,602.264474728,80.518,0.0
128634,261900884,46.0,1,30.0,1,41.0,55.51503287550001,64.99,0.0
128656,260013586,19.0,1,32.0,1,50.0,644.837944569,69.99,0.0
128672,261894118,26.0,1,29.0,1,45.0,212.356099863,74.99,0.0
128712,261901098,21.0,1,36.0,1,59.0,884.578064654,149.99,0.0
128764,260010704,46.0,1,30.0,2,41.0,938.129641771,112.53,0.0
128779,260013628,30.0,1,51.0,2,51.0,241.217185216,114.99,0.0
128797,260010352,26.0,1,29.0,1,45.0,902.1336506760001,54.99,0.0
128897,261893992,19.0,1,32.0,1,50.0,824.60827794,99.99,0.0
128908,261894118,26.0,1,29.0,1,45.0,447.50233488199996,97.9266666667,0.0
128926,261898968,30.0,1,51.0,1,51.0,588.070127792,84.99,0.0
128938,261894182,54.0,1,29.0,1,46.0,685.707053095,79.99,0.0
128948,260010352,26.0,1,29.0,1,45.0,168.155076894,54.99,0.0
128949,261894150,19.0,1,32.0,1,50.0,520.297614021,77.19,0.0
128957,261894118,26.0,1,29.0,1,45.0,731.2724514910001,99.39,0.0
128965,260010704,46.0,1,30.0,2,41.0,778.12054338,68.69,0.0
128974,260010384,46.0,1,30.0,2,41.0,509.850804172,37.99,0.0
129006,261901098,21.0,1,36.0,1,59.0,520.542817018,149.99,0.0
129067,261900970,30.0,1,51.0,1,51.0,501.644647997,137.132857143,0.0
129079,260011902,26.0,1,29.0,2,45.0,757.602423243,23.99,0.0
129105,261894118,26.0,1,29.0,1,45.0,634.425331089,99.39,0.0
129141,261894118,26.0,1,29.0,1,45.0,836.3834210910001,74.99,0.0
129166,261893940,26.0,1,29.0,1,45.0,919.971226013,79.99,0.0
129172,261898968,30.0,1,51.0,1,51.0,282.538421386,84.99,0.0
129226,261893992,19.0,1,32.0,1,50.0,242.07649369400002,99.99,0.0
129231,261900884,46.0,1,30.0,1,41.0,857.406567428,64.99,1.0
129273,261900884,46.0,1,30.0,1,41.0,593.428150525,64.99,0.0
129312,261900884,46.0,1,30.0,1,41.0,198.65169548900002,64.99,0.0
129388,260010384,46.0,1,30.0,2,41.0,456.148694052,37.99,0.0
129397,256332650,36.5,3,23.5,3,2.5,964.6172804239999,71.03761904766668,0.0
129407,261894150,19.0,1,32.0,1,50.0,736.0443704610001,104.08523809533331,0.0
129495,261900970,30.0,1,51.0,1,51.0,254.580280149,137.132857143,0.0
129688,260010384,46.0,1,30.0,2,41.0,335.236834473,37.99,0.0
129727,261894118,26.0,1,29.0,1,45.0,172.829602128,76.372,0.0
129735,261894118,26.0,1,29.0,1,45.0,986.995792618,80.518,0.0
129763,260010352,26.0,1,29.0,1,45.0,262.19259872,54.99,0.0
129855,261900970,30.0,1,51.0,1,51.0,137.929828017,69.99,0.0
129870,261898968,30.0,1,51.0,1,51.0,175.289234617,84.99,0.0
129981,260010384,46.0,1,30.0,2,41.0,653.017959128,37.99,0.0
130016,260010106,46.0,1,30.0,1,41.0,857.133122764,37.99,0.0
130022,261898968,30.0,1,51.0,1,51.0,104.57893452799999,84.99,0.0
130034,261894118,26.0,1,29.0,1,45.0,679.791774077,74.99,0.0
130073,261894118,26.0,1,29.0,1,45.0,360.864721756,74.99,1.0
130090,261893992,19.0,1,32.0,1,50.0,106.189931305,99.99,0.0
130101,261893992,19.0,1,32.0,1,50.0,569.809292073,99.99,0.0
130134,261894118,26.0,1,29.0,1,45.0,346.271937309,74.99,0.0
130256,261894118,26.0,1,29.0,1,45.0,955.382856345,74.99,0.0
130257,260011270,30.0,1,51.0,1,51.0,783.591091895,99.99,1.0
130395,256332650,36.5,3,23.5,3,2.5,467.28386211099996,82.49,0.0
130427,261900884,46.0,1,30.0,1,41.0,836.092390594,64.99,0.0
130472,260010384,46.0,1,30.0,2,41.0,217.27292947400002,37.99,0.0
130500,260011902,26.0,1,29.0,2,45.0,632.425385958,23.99,0.0
130529,260010384,46.0,1,30.0,2,41.0,601.942148499,37.99,0.0
130555,256332650,36.5,3,23.5,3,2.5,666.078074298,51.49,0.0
130569,260011516,26.0,1,29.0,2,45.0,368.08315671599996,64.99,0.0
130630,261898968,30.0,1,51.0,1,51.0,43.943728278100004,84.99,0.0
130658,256329434,48.0,3,26.0,3,2.5,368.673322279,339.0,1.0
130753,260010352,26.0,1,29.0,1,45.0,80.6561013187,54.99,0.0
130898,261894118,26.0,1,29.0,1,45.0,240.502936889,74.99,0.0
130947,261894118,26.0,1,29.0,1,45.0,78.6162229238,81.9,0.0
130968,260011302,19.0,1,32.0,2,50.0,312.470655491,90.945,0.0
130974,261893992,19.0,1,32.0,1,50.0,861.6541120310001,99.99,0.0
131021,260013662,30.0,1,51.0,1,51.0,817.0587118469998,99.99,0.0
131022,261894118,26.0,1,29.0,1,45.0,602.2020220769999,83.2114814815,0.0
131150,261894182,54.0,1,29.0,1,46.0,72.1458810141,84.10074074075,0.0
131177,261898968,30.0,1,51.0,1,51.0,384.514159289,84.99,0.0
131188,261900970,30.0,1,51.0,1,51.0,210.518615907,84.99,0.0
131236,261898968,30.0,1,51.0,1,51.0,880.346987598,84.99,0.0
131244,261894118,26.0,1,29.0,1,45.0,784.657918393,81.9,0.0
131261,260010352,26.0,1,29.0,1,45.0,322.773391382,54.99,0.0
131269,261893940,26.0,1,29.0,1,45.0,838.396447176,72.9,0.0
131290,261893940,26.0,1,29.0,1,45.0,429.904542307,64.99,1.0
131301,261893940,26.0,1,29.0,1,45.0,230.22211221599997,72.9,0.0
131304,261893940,26.0,1,29.0,1,45.0,596.60201187,76.445,0.0
131336,261894182,54.0,1,29.0,1,46.0,122.81164660399999,79.99,0.0
131406,260011902,26.0,1,29.0,2,45.0,283.91060241,23.99,0.0
131442,261898968,30.0,1,51.0,1,51.0,395.24168616599997,84.99,0.0
131468,261900970,30.0,1,51.0,1,51.0,388.88466456699996,84.99,0.0
131530,261898968,30.0,1,51.0,1,51.0,662.2707692419999,84.99,0.0
131551,260010352,26.0,1,29.0,1,45.0,77.4719388156,54.99,0.0
131660,261894118,26.0,1,29.0,1,45.0,228.53378811,74.99,0.0
131746,260010352,26.0,1,29.0,1,45.0,873.07085617,54.99,0.0
131782,261901098,21.0,1,36.0,1,59.0,201.456623742,149.99,0.0
131865,261900970,30.0,1,51.0,1,51.0,56.730763862299995,137.132857143,0.0
131914,260011902,26.0,1,29.0,2,45.0,607.352466785,23.99,0.0
131917,261894118,26.0,1,29.0,1,45.0,744.4149108510001,81.9,0.0
131949,260010704,46.0,1,30.0,2,41.0,955.83888867,112.53,0.0
131955,256329434,48.0,3,26.0,3,2.5,567.882209287,88.75999999999998,0.0
132053,260011516,26.0,1,29.0,2,45.0,553.206804175,64.99,0.0
132144,260011902,26.0,1,29.0,2,45.0,454.283544328,23.99,0.0
132164,261894118,26.0,1,29.0,1,45.0,898.781324499,74.99,0.0
132170,261893992,19.0,1,32.0,1,50.0,307.25853452900003,99.99,0.0
132171,261894118,26.0,1,29.0,1,45.0,594.4557609,95.0,0.0
132227,260010704,46.0,1,30.0,2,41.0,578.5885234780001,112.53,0.0
132232,261894118,26.0,1,29.0,1,45.0,927.4482285519999,78.445,0.0
132271,260011462,26.0,1,29.0,1,45.0,291.202140354,71.7175,0.0
132292,260011516,26.0,1,29.0,2,45.0,388.05711278300004,64.99,0.0
132294,261898968,30.0,1,51.0,1,51.0,883.068743261,84.99,0.0
132303,261894118,26.0,1,29.0,1,45.0,674.01062387,97.9266666667,0.0
132307,260010384,46.0,1,30.0,2,41.0,160.984929655,98.95833333335,0.0
132316,261893992,19.0,1,32.0,1,50.0,963.211504324,99.99,0.0
132347,261893992,19.0,1,32.0,1,50.0,514.514886221,99.99,0.0
132384,261894118,26.0,1,29.0,1,45.0,703.375280432,95.0,0.0
132389,261900970,30.0,1,51.0,1,51.0,730.4861381239999,97.495,0.0
132401,261893992,19.0,1,32.0,1,50.0,193.478957498,99.99,0.0
132446,260013662,30.0,1,51.0,1,51.0,398.89572428599996,99.99,0.0
132473,261893992,19.0,1,32.0,1,50.0,679.596027085,99.99,0.0
132491,261893992,19.0,1,32.0,1,50.0,409.63589306,99.99,0.0
132515,261894118,26.0,1,29.0,1,45.0,482.29132040800005,74.99,0.0
132555,261898968,30.0,1,51.0,1,51.0,832.852953648,84.99,0.0
132592,260007226,23.0,1,25.0,1,34.0,842.6634534010001,37.24,0.0
132602,260010352,26.0,1,29.0,1,45.0,524.91898257,54.99,0.0
132658,260010352,26.0,1,29.0,1,45.0,556.555604801,54.99,0.0
132708,261894118,26.0,1,29.0,1,45.0,624.695289674,74.99,0.0
132730,261894118,26.0,1,29.0,1,45.0,936.081470625,76.372,0.0
132739,260010352,26.0,1,29.0,1,45.0,982.362545335,54.99,0.0
132789,256332650,36.5,3,23.5,3,2.5,563.399087975,69.99,0.0
132807,261898968,30.0,1,51.0,1,51.0,737.3041207860001,84.99,0.0
132840,260011302,19.0,1,32.0,2,50.0,637.727025118,99.99,0.0
132891,261900884,46.0,1,30.0,1,41.0,115.56448077299999,64.99,0.0
132950,260010352,26.0,1,29.0,1,45.0,68.248136675,97.36,0.0
133021,261893940,26.0,1,29.0,1,45.0,764.465857288,64.99,0.0
133024,261898968,30.0,1,51.0,1,51.0,361.55807841300003,84.99,0.0
133028,260011462,26.0,1,29.0,1,45.0,67.19367415239999,84.10074074075,0.0
133032,261894118,26.0,1,29.0,1,45.0,422.528230515,83.2114814815,0.0
133067,260013586,19.0,1,32.0,1,50.0,498.980736611,69.10074074075,0.0
133106,260010352,26.0,1,29.0,1,45.0,124.11469128899999,54.99,0.0
133123,260013628,30.0,1,51.0,2,51.0,685.321869664,99.99,0.0
133155,261893940,26.0,1,29.0,1,45.0,842.5461051230002,64.99,0.0
133201,260011302,19.0,1,32.0,2,50.0,208.12944647400002,109.99,0.0
133259,261894118,26.0,1,29.0,1,45.0,471.34719619099997,74.99,0.0
133290,261894118,26.0,1,29.0,1,45.0,556.018389081,97.9266666667,0.0
